📺央视频道,#genre#
河南卫视,http://goo.bkpcp.top/mg/hnws
河南卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E9%AB%98%E6%B8%85&token=263b9cc89eb51ce670b1043b52f2b2d3
河南卫视,http://k.061899.xyz/k.php?id=hnws
河南卫视,http://k.061899.xyz/m.php?id=hnws
河南卫视,http://wouu.net:9977/udp/239.93.42.45:5140
河南卫视,http://kictoc.top:7000/rtp/239.254.201.16:7174
河南卫视,http://nas.yzs10000.com:17777/rtp/239.93.42.45:5140
河南卫视,http://www.1328099.xyz:9688/rtp/239.77.1.229:5146
河南卫视,http://www.1328099.xyz:9688/rtp/239.77.0.17:5146
河南卫视,http://nas.laokhome.cn:19000/udp/232.0.0.33:1234
河南卫视,https://py.doube.eu.org/ysp/2024059703/600002525
河南卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E9%AB%98%E6%B8%85&token=a438a27a9ab11996f4a8f848146f2733
河南卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.233:5540
河南卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.17:5146
河南卫视,http://mov.mtoo.vip:8333/udp/239.77.0.17:5146
河南卫视,https://live.metshop.top/bestv.php?id=hnwshd8m/8000000
河南卫视,http://qyong.site:1234/790187291
吉林卫视,http://k.061899.xyz/m.php?id=jlws
吉林卫视,http://z.b.bkpcp.top/m.php?id=jlws
吉林卫视,http://j.x.bkpcp.top/jx/JILHD
吉林卫视,http://goo.bkpcp.top/mg/jlws
吉林卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
吉林卫视,http://k.061899.xyz/k.php?id=jlws
吉林卫视,http://wouu.net:9977/udp/239.93.0.248:5140
吉林卫视,http://kictoc.top:7000/rtp/239.254.201.15:6339
吉林卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.248:5140
吉林卫视,http://www.1328099.xyz:9688/rtp/239.77.1.111:5146
吉林卫视,http://www.1328099.xyz:9688/rtp/239.77.0.150:5146
吉林卫视,http://nas.laokhome.cn:19000/udp/232.0.0.180:1234
吉林卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
吉林卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.236:5540
吉林卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.150:5146
吉林卫视,http://mov.mtoo.vip:8333/udp/239.77.0.150:5146
吉林卫视,https://live.metshop.top/bestv.php?id=jlwshd8m/8000000
吉林卫视,http://qyong.site:1234/947472500
吉林卫视,https://tv1288.xyz/公众号潇雨萌萌.php?ch=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86
吉林卫视,http://migu.xiao.de5.net:1234/947472500
江苏卫视,http://k.061899.xyz/m.php?id=jsws
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
江苏卫视,http://goo.bkpcp.top/mg/jsws
江苏卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
江苏卫视,http://k.061899.xyz/k.php?id=jsws
江苏卫视,http://wouu.net:9977/udp/239.93.0.89:5140
江苏卫视,http://kictoc.top:7000/rtp/239.254.200.51:8028
江苏卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.89:5140
江苏卫视,http://www.1328099.xyz:9688/rtp/239.77.1.18:5146
江苏卫视,http://www.1328099.xyz:9688/rtp/239.77.0.90:5146
江苏卫视,http://nas.laokhome.cn:19000/udp/232.0.0.116:1234
江苏卫视,https://py.doube.eu.org/ysp/2024171103/600002521
江苏卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
江苏卫视,https://smart.946985.filegear-sg.me/smart.php?id=jiangsu_twn
江苏卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.135:5540
江苏卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.7:5146
江苏卫视,http://mov.mtoo.vip:8333/udp/239.77.0.7:5146
江苏卫视,https://live.metshop.top/bestv.php?id=jswshd8m/8000000
江苏卫视,http://qyong.site:1234/623899368
江苏卫视,https://tv1288.xyz/jstv.php?id=jsws
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
江西卫视,http://goo.bkpcp.top/mg/jxws
江西卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
江西卫视,http://k.061899.xyz/k.php?id=jxws
江西卫视,http://k.061899.xyz/m.php?id=jxws
江西卫视,http://wouu.net:9977/udp/239.93.0.134:5140
江西卫视,http://kictoc.top:7000/rtp/239.254.201.12:6290
江西卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.134:5140
江西卫视,http://www.1328099.xyz:9688/rtp/239.77.1.219:5146
江西卫视,http://www.1328099.xyz:9688/rtp/239.77.0.149:5146
江西卫视,http://nas.laokhome.cn:19000/udp/232.0.0.31:1234
江西卫视,http://iptv.cqshushu.com/migu.php?pid=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
江西卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.40:5540
江西卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.219:5146
江西卫视,http://mov.mtoo.vip:8333/udp/239.77.1.219:5146
江西卫视,https://live.metshop.top/bestv.php?id=jxws8m/8000000
江西卫视,http://qyong.site:1234/783847495
江西卫视,http://migu.xiao.de5.net:1234/783847495
江西卫视,http://migu.heropx.dpdns.org/783847495
江西卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/783847495
辽宁卫视,http://z.b.bkpcp.top/m.php?id=lnws
辽宁卫视,http://j.x.bkpcp.top/jx/LIAONHD
辽宁卫视,http://iptv.cqshushu.com/migu.php?pid=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
辽宁卫视,http://k.061899.xyz/k.php?id=lnws
辽宁卫视,http://k.061899.xyz/m.php?id=lnws
辽宁卫视,http://wouu.net:9977/udp/239.93.1.108:5140
辽宁卫视,http://kictoc.top:7000/rtp/239.254.200.57:8056
辽宁卫视,http://nas.yzs10000.com:17777/rtp/239.93.1.108:5140
辽宁卫视,http://goo.bkpcp.top/mg/lnws
辽宁卫视,http://www.1328099.xyz:9688/rtp/239.77.1.103:5146
辽宁卫视,http://www.1328099.xyz:9688/rtp/239.77.0.123:5146
辽宁卫视,http://nas.laokhome.cn:19000/udp/232.0.0.126:1234
辽宁卫视,http://iptv.cqshushu.com/migu.php?pid=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
辽宁卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.41:5540
辽宁卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.123:5146
辽宁卫视,http://mov.mtoo.vip:8333/udp/239.77.0.123:5146
辽宁卫视,https://live.metshop.top/bestv.php?id=lnwshd8m/8000000
辽宁卫视,http://qyong.site:1234/630291707
辽宁卫视,http://migu.xiao.de5.net:1234/630291707
辽宁卫视,http://migu.heropx.dpdns.org/630291707
内蒙古卫视,http://z.b.bkpcp.top/m.php?id=nmws
内蒙古卫视,http://j.x.bkpcp.top/jx/NMGWS
内蒙古卫视,http://goo.bkpcp.top/mg/nmws
内蒙古卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
内蒙古卫视,http://k.061899.xyz/k.php?id=nmgws
内蒙古卫视,http://goo.bkpcp.top/mg/nmgws
内蒙古卫视,http://www.1328099.xyz:9688/rtp/239.77.0.70:5146
内蒙古卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
内蒙古卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.55:5146
内蒙古卫视,http://mov.mtoo.vip:8333/udp/239.77.1.55:5146
内蒙古卫视,https://tv1288.xyz/公众号潇雨萌萌.php?ch=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86
内蒙古卫视,http://k.061899.xyz/m.php?id=nmgws
内蒙古卫视,https://www.wmviv.com/iptv/bc2t.php?id=nmgws
内蒙古卫视,http://clnas0001.top:9981/stream/channelid/746878296?profile=pass
内蒙古卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221229147/10000100000000060000000004969231_0.smil
宁夏卫视,http://z.b.bkpcp.top/m.php?id=nxws
宁夏卫视,http://j.x.bkpcp.top/jx/NXWS
宁夏卫视,http://goo.bkpcp.top/mg/nxws
宁夏卫视,http://tvh.990066.xyz/stream/channelid/663195650?profile=pass
宁夏卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
宁夏卫视,http://k.061899.xyz/k.php?id=nxws
宁夏卫视,http://wouu.net:9977/udp/239.93.0.247:5140
宁夏卫视,http://www.1328099.xyz:9688/rtp/239.77.0.73:5146
宁夏卫视,http://iptv.cqshushu.com/migu.php?pid=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
宁夏卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.151:5540
宁夏卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.47:5146
宁夏卫视,http://mov.mtoo.vip:8333/udp/239.77.1.47:5146
宁夏卫视,http://qyong.site:1234/738910535
宁夏卫视,http://migu.xiao.de5.net:1234/738910535
宁夏卫视,http://migu.heropx.dpdns.org/738910535
宁夏卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/738910535
宁夏卫视,https://mgcn.chinacert.cftest5.cn/738910535
宁夏卫视,http://nas.jqcykj.com:33/738910535
宁夏卫视,http://fn.gcl.de5.net:5908/gsh950428/738910535
宁夏卫视,http://clnas0001.top:9981/stream/channelid/2050222477?profile=pass
青海卫视,http://z.b.bkpcp.top/m.php?id=qhws
青海卫视,http://j.x.bkpcp.top/jx/QHWS
青海卫视,http://goo.bkpcp.top/mg/qhws
青海卫视,http://iptv.cqshushu.com/migu.php?pid=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
青海卫视,http://k.061899.xyz/k.php?id=qhws
青海卫视,http://k.061899.xyz/m.php?id=qhws
青海卫视,http://wouu.net:9977/udp/239.93.0.192:5140
青海卫视,http://www.1328099.xyz:9688/rtp/239.77.0.71:5146
青海卫视,http://iptv.cqshushu.com/migu.php?pid=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&token=a438a27a9ab11996f4a8f848146f2733
青海卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.25:5540
青海卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.70:5146
青海卫视,http://mov.mtoo.vip:8333/udp/239.77.1.70:5146
青海卫视,http://qyong.site:1234/947472506
青海卫视,http://migu.xiao.de5.net:1234/947472506
青海卫视,http://migu.heropx.dpdns.org/947472506
青海卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/947472506
青海卫视,https://mgcn.chinacert.cftest5.cn/947472506
青海卫视,http://nas.jqcykj.com:33/947472506
青海卫视,http://fn.gcl.de5.net:5908/gsh950428/947472506
青海卫视,https://www.wmviv.com/iptv/bc2t.php?id=qhws
山东卫视,http://k.061899.xyz/m.php?id=sdws
山东卫视,http://z.b.bkpcp.top/m.php?id=sdws
山东卫视,http://j.x.bkpcp.top/jx/SHANDHD
山东卫视,http://k.061899.xyz/k.php?id=sdws
山东卫视,http://wouu.net:9977/udp/239.93.0.168:5140
山东卫视,http://kictoc.top:7000/rtp/239.254.200.55:8052
山东卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.168:5140
山东卫视,http://goo.bkpcp.top/mg/sdws
山东卫视,http://www.1328099.xyz:9688/rtp/239.77.1.142:5146
山东卫视,http://www.1328099.xyz:9688/rtp/239.77.0.94:5146
山东卫视,http://nas.laokhome.cn:19000/udp/232.0.0.131:1234
山东卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.141:5540
山东卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.8:5146
山东卫视,http://mov.mtoo.vip:8333/udp/239.77.0.8:5146
山东卫视,https://live.metshop.top/bestv.php?id=sdws8m/8000000
山东卫视,http://sdtv.fzyi.cc.cd/btime_worker?id=sdws
山东卫视,http://clnas0001.top:9981/stream/channelid/1752122378?profile=pass
山东卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221227820/10000100000000060000000000304230_0.smil
山西卫视,http://j.x.bkpcp.top/jx/SXWS
山西卫视,http://k.061899.xyz/k.php?id=sxiws
山西卫视,http://wouu.net:9977/udp/239.93.0.6:5140
山西卫视,http://goo.bkpcp.top/mg/sxiws
山西卫视,http://www.1328099.xyz:9688/rtp/239.77.0.69:5146
山西卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.74:5146
山西卫视,http://mov.mtoo.vip:8333/udp/239.77.1.74:5146
山西卫视,https://jzb.wwkejishe.top/?id=624
山西卫视,https://tv1288.xyz/公众号潇雨萌萌.php?ch=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86
山西卫视,http://sx.fzyi.cc.cd/?id=ws
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
陕西卫视,http://gat.bkpcp.top/ymg.php?id=sxws
陕西卫视,http://goo.bkpcp.top/mg/sxws
陕西卫视,http://iptv.cqshushu.com/migu.php?pid=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&token=263b9cc89eb51ce670b1043b52f2b2d3
陕西卫视,http://k.061899.xyz/k.php?id=sxws
陕西卫视,http://www.1328099.xyz:9688/rtp/239.77.0.68:5146
陕西卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.54:5146
陕西卫视,http://mov.mtoo.vip:8333/udp/239.77.1.54:5146
陕西卫视,http://qyong.site:1234/738910838
陕西卫视,https://jzb.wwkejishe.top/?id=603
陕西卫视,http://migu.xiao.de5.net:1234/738910838
陕西卫视,http://migu.heropx.dpdns.org/738910838
陕西卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/738910838
陕西卫视,http://shx.fzyi.cc.cd/?id=1131
陕西卫视,http://nas.jqcykj.com:33/738910838
陕西卫视,http://fn.gcl.de5.net:5908/gsh950428/738910838
陕西卫视,https://www.wmviv.com/iptv/bc2t.php?id=sxws
四川卫视,http://k.061899.xyz/m.php?id=scws
四川卫视,http://z.b.bkpcp.top/m.php?id=scws
四川卫视,http://j.x.bkpcp.top/jx/SICHD
四川卫视,http://k.061899.xyz/k.php?id=scws
四川卫视,http://wouu.net:9977/udp/239.93.0.169:5140
四川卫视,http://wouu.net:9977/udp/239.93.0.20:1235
四川卫视,http://wouu.net:9977/udp/239.93.1.188:5140
四川卫视,http://kictoc.top:7000/rtp/239.254.200.202:6325
四川卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.20:1235
四川卫视,http://goo.bkpcp.top/mg/scws
四川卫视,http://rustdesk.szsun.xyz:8088/udp/239.77.1.215:5146
四川卫视,http://www.1328099.xyz:9688/rtp/239.77.1.215:5146
四川卫视,http://www.1328099.xyz:9688/rtp/239.77.0.159:5146
四川卫视,http://nas.laokhome.cn:19000/udp/232.0.0.185:1234
四川卫视,https://smart.946985.filegear-sg.me/smart.php?id=sichuan_twn
四川卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.44:5540
四川卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.215:5146
四川卫视,http://www.xinxuzhen.com:8000/udp/239.77.0.60:5146
四川卫视,http://mov.mtoo.vip:8333/udp/239.77.1.215:5146
四川卫视,http://mov.mtoo.vip:8333/udp/239.77.0.60:5146
深圳卫视,http://k.061899.xyz/m.php?id=szws
深圳卫视,https://smart.pendy.dpdns.org/Smart.php?id=shenzhen
深圳卫视,http://z.b.bkpcp.top/m.php?id=szws
深圳卫视,http://iptv.cqshushu.com/gddf.php?id=szws&token=263b9cc89eb51ce670b1043b52f2b2d3
深圳卫视,http://k.061899.xyz/k.php?id=szws
深圳卫视,http://wouu.net:9977/udp/239.93.0.182:5140
深圳卫视,http://kictoc.top:7000/rtp/239.254.200.50:8020
深圳卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.182:5140
深圳卫视,http://goo.bkpcp.top/mg/szws
深圳卫视,http://www.1328099.xyz:9688/rtp/239.77.1.3:5146
深圳卫视,http://www.1328099.xyz:9688/rtp/239.77.1.148:5146
深圳卫视,http://www.1328099.xyz:9688/rtp/239.77.0.92:5146
深圳卫视,http://www.1328099.xyz:9688/rtp/239.77.0.130:5146
深圳卫视,http://nas.laokhome.cn:19000/udp/232.0.0.110:1234
深圳卫视,https://smt.858.qzz.io/Smart.php?id=shenzhen
深圳卫视,https://py.doube.eu.org/ysp/2024061303/600002481
深圳卫视,http://iptv.cqshushu.com/gddf.php?id=szws&token=a438a27a9ab11996f4a8f848146f2733
深圳卫视,https://smart.946985.filegear-sg.me/smart.php?id=shenzhen
深圳卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.139:5540
深圳卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.189:5146
三沙卫视,https://tv1288.xyz/hainantv.php?proxy=1&id=ssws
三沙卫视,http://iptv.cqshushu.com/migu.php?pid=hn_ssws&token=263b9cc89eb51ce670b1043b52f2b2d3
三沙卫视,https://stream.iptv-search.com/main.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86&t=1755401429&token=7ddfc6d40f1c98da27c8b5e7c59836a3
三沙卫视,http://wouu.net:9977/udp/239.93.42.58:5140
三沙卫视,http://www.1328099.xyz:9688/rtp/239.253.43.113:5146
三沙卫视,http://iptv.cqshushu.com/migu.php?pid=hn_ssws&token=a438a27a9ab11996f4a8f848146f2733
三沙卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.95:5540
三沙卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.117:5146
三沙卫视,http://mov.mtoo.vip:8333/udp/239.77.1.117:5146
三沙卫视,http://qyong.site:1234/961023778
三沙卫视,http://migu.xiao.de5.net:1234/961023778
三沙卫视,http://migu.heropx.dpdns.org/961023778
三沙卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/961023778
三沙卫视,https://mgcn.chinacert.cftest5.cn/961023778
三沙卫视,http://nas.jqcykj.com:33/961023778
三沙卫视,http://fn.gcl.de5.net:5908/gsh950428/961023778
三沙卫视,https://www.wmviv.com/iptv/bc2t.php?id=ssws
三沙卫视,http://clnas0001.top:9981/stream/channelid/1947895336?profile=pass
天津卫视,http://j.x.bkpcp.top/jx/TIANJHD
天津卫视,http://k.061899.xyz/k.php?id=tjws
天津卫视,http://k.061899.xyz/m.php?id=tjws
天津卫视,http://wouu.net:9977/udp/239.93.0.167:5140
天津卫视,http://kictoc.top:7000/rtp/239.254.200.54:1234
天津卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.167:5140
天津卫视,http://goo.bkpcp.top/mg/tjws
天津卫视,http://www.1328099.xyz:9688/rtp/239.77.1.141:5146
天津卫视,http://www.1328099.xyz:9688/rtp/239.77.1.182:5146
天津卫视,http://www.1328099.xyz:9688/rtp/239.77.0.97:5146
天津卫视,http://www.1328099.xyz:9688/rtp/239.77.0.131:5146
天津卫视,http://nas.laokhome.cn:19000/udp/232.0.0.125:1234
天津卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.39:5540
天津卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.141:5146
天津卫视,http://mov.mtoo.vip:8333/udp/239.77.1.141:5146
天津卫视,https://live.metshop.top/bestv.php?id=tjwshd8m/8000000
天津卫视,http://clnas0001.top:9981/stream/channelid/1646257421?profile=pass
天津卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221227805/10000100000000060000000000304190_0.smil
西藏卫视,http://k.061899.xyz/m.php?id=xzws
西藏卫视,http://z.b.bkpcp.top/m.php?id=xzws
西藏卫视,http://goo.bkpcp.top/mg/xzws
西藏卫视,http://k.061899.xyz/k.php?id=xzws
西藏卫视,http://wouu.net:9977/udp/239.93.0.175:5140
西藏卫视,http://nas.yzs10000.com:17777/rtp/239.93.0.175:5140
西藏卫视,http://www.1328099.xyz:9688/rtp/239.77.0.74:5146
西藏卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.49:5146
西藏卫视,http://mov.mtoo.vip:8333/udp/239.77.1.49:5146
西藏卫视,http://clnas0001.top:9981/stream/channelid/479575457?profile=pass
西藏卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221228005/10000100000000060000000000793620_0.smil
新疆卫视,http://z.b.bkpcp.top/m.php?id=xjws
新疆卫视,http://j.x.bkpcp.top/jx/XJWS
新疆卫视,http://goo.bkpcp.top/mg/xjws
新疆卫视,http://k.061899.xyz/k.php?id=xjws
新疆卫视,http://wouu.net:9977/udp/239.93.0.194:5140
新疆卫视,http://www.1328099.xyz:9688/rtp/239.77.0.75:5146
新疆卫视,http://www.xinxuzhen.com:8000/udp/239.77.1.53:5146
新疆卫视,http://mov.mtoo.vip:8333/udp/239.77.1.53:5146
新疆卫视,https://jzb.wwkejishe.top/?id=623
新疆卫视,http://dsk.cc/php/xxtv.php?id=xjws
新疆卫视,http://clnas0001.top:9981/stream/channelid/1804730280?profile=pass
云南卫视,http://z.b.bkpcp.top/m.php?id=ynws
云南卫视,http://goo.bkpcp.top/mg/ynws
云南卫视,http://k.061899.xyz/k.php?id=ynws
云南卫视,http://wouu.net:9977/udp/239.93.0.174:5140
云南卫视,http://wouu.net:9977/udp/239.93.1.174:5140
云南卫视,http://www.1328099.xyz:9688/rtp/239.253.43.37:5146
云南卫视,http://www.1328099.xyz:9688/rtp/239.253.43.100:5146
云南卫视,http://nas.laokhome.cn:19000/udp/232.0.0.37:1234
云南卫视,http://pitajvsa.asuscomm.com:51728/udp/238.200.200.234:5540
云南卫视,http://www.xinxuzhen.com:8000/udp/239.253.43.37:5146
云南卫视,http://mov.mtoo.vip:8333/udp/239.253.43.37:5146
云南卫视,https://live.metshop.top/bestv.php?id=ynwshd8m/8000000
云南卫视,https://yn.zubo.cc.cd/?id=ynws
云南卫视,http://clnas0001.top:9981/stream/channelid/248916351?profile=pass
云南卫视,http://huixingy.top:18888/rtsp/220.191.136.24/PLTV/88888913/224/3221227830/10000100000000060000000000304238_0.smil

☘️湖北频道,#genre#
湖北综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLx3R3LdIBdA5q61lut1LwZcw4SC2tJubc%2Bq5t%2F61jvWCtjrJL0x%2BHncPgdmcbBW9I
湖北生活,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072c62e405/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKJPodw5BcDirSOw7egztI5bUvJjqPzSNAhrA37GrbRBIAjGQpzP0QmgsmuHnQyd2c
湖北教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc
湖北垄上,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072463c333/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNL%2Be1h4FfA5QqwJ7IPOz3p2qIS7djSxm17Htd%2FckZkm%2FVqsKHEJFJt26ju9iibzMEo

🌊港·澳·台,#genre#
翡翠台,http://o11.163189.xyz/stream/tvb/fct/
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,https://cdn5.1678520.xyz/live/live2.1.php?id=j1
翡翠台,http://cdn5.1678520.xyz/live/?id=fct
翡翠台,https://mytv.cdn.loc.cc/o12.php?id=fct
翡翠台,https://smart.pendy.dpdns.org/Smart.php?id=jade_twn
翡翠台,http://iptv.cqshushu.com/migu.php?pid=hk_fct&token=263b9cc89eb51ce670b1043b52f2b2d3
翡翠台,http://iptv.cqshushu.com/migu.php?pid=hk_fct4k&token=263b9cc89eb51ce670b1043b52f2b2d3
翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
翡翠台,http://php.666230.xyz/smt.php?id=Jade_xue
翡翠台,https://smt.1789.dpdns.org/smt3.2.1.php?id=Tvbjade
翡翠台,https://smt.1789.dpdns.org/smt3.2.1.php?id=Wlt
翡翠台,http://cdn6.163189.xyz/163189/fct4k
翡翠台,https://o11.163189.xyz/stream/tvb/fct4k/
翡翠台,http://iptv.cqshushu.com/migu.php?pid=hk_fct&token=a438a27a9ab11996f4a8f848146f2733
翡翠台,https://smart.946985.filegear-sg.me/smart.php?id=jade_twn
翡翠台,https://smart.946985.filegear-sg.me/smart.php?id=Jade_xue
翡翠台,https://cdn6.163189.xyz/163189/fct4k
翡翠台,https://cdn6.101.qzz.io/163189/fct
翡翠台,http://cdn3.1678520.xyz/live/?id=fct4k
明珠台,http://o11.163189.xyz/stream/tvb/mzt/
明珠台,http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt
明珠台,http://iptv.cqshushu.com/migu.php?pid=hk_mzt&token=263b9cc89eb51ce670b1043b52f2b2d3
明珠台,https://smart.pendy.dpdns.org/Smart.php?id=pearl_twn
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt
明珠台,http://iptv.cqshushu.com/migu.php?pid=hk_mzt&token=a438a27a9ab11996f4a8f848146f2733
明珠台,https://smart.946985.filegear-sg.me/smart.php?id=pearl_twn
明珠台,https://o11.163189.xyz/stream/tvb/mzt/
明珠台,https://smt.1678520.xyz/smt3.2.1.php?id=pearl_twn
明珠台,https://tv1288.xyz/tw.php?id=tvbmzt
明珠台,http://tl.061833.xyz/tl/null-12
明珠台,https://test.tvbjack.de5.net/proxy/1f544505a0b73a42
明珠台,https://test.tvbjack.de5.net/proxy/bd50e429c6ae38e4
明珠台,http://kaniptv.com/xz/xz.php?name=%E6%98%8E%E7%8F%A0%E5%8F%B0&index=0
明珠台,https://tv123.cc.cd/live.php/?ch=bb01c5634
明珠台,https://hls.163189.xyz/163189/d6a00a3009bf239e
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
千禧经典台,http://smt.veryfast.filegear-sg.me/smt3.2.1.php?id=Tvbclassic
千禧经典台,https://o11.163189.xyz/stream/live/tvbc/
凤凰中文,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzw
凤凰中文,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzw
凤凰中文,http://cdn5.1678520.xyz/live/?id=fhzw
